,id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
0,1,172.31.66.12-72.21.91.29-49689-80-6,172.31.66.12,49689,72.21.91.29,80,6,2018-02-21 12:29:27.169776,118042768,25,21,3062,5516,436,0,122.48000000000002,199.5461767778743,788,0,262.6666666666667,380.6401625332426,72.66857720584797,0.3896892692316399,2623172.622222222,4313550.696727261,10004176,32,118031470,4917977.916666666,4889237.822858238,10015403,674,118031488,5901574.399999999,4806339.408739171,10022972,417,7,7,0,0,0,0,512,552,0.2117876463215434,0.1779016229100964,0,788,186.4782608695652,301.02342021329207,90615.09951690825,0,2,0,14,45,0,1,1,0.84,186.4782608695652,122.48,262.6666666666667,0,0,0,0,0,0,0,66,0,119,8192,300,17,20,222960.58333333328,693638.1969492399,2424170,11219,9612995.25,1243314.352088812,10004176,5668188,-1,-1,118042768,BENIGN,-1
1,2,172.31.66.12-23.62.7.137-49684-80-6,172.31.66.12,49684,23.62.7.137,80,6,2018-02-21 12:29:26.717577,119832630,17,16,597,768,293,0,35.11764705882354,97.0643358505978,384,0,47.99999999999999,131.16096980428287,11.3908874402573,0.2753840919622644,3744769.6875,4886470.031551448,10010188,3,119811762,7488235.124999999,4441750.571598227,10031021,1247,119811811,7987454.066666666,4132614.639527732,10031059,3,2,2,0,0,0,0,352,464,0.1418645322229846,0.1335195597392797,0,384,41.36363636363637,113.21434819122368,12817.488636363634,0,2,0,4,32,0,1,1,0.9411764705882352,41.36363636363637,35.11764705882353,48.0,0,0,0,0,0,0,0,18,0,23,8192,980,13,20,31758.083333333336,25698.45170241809,95892,20830,9952555.416666668,164811.66962238928,10010188,9433916,-1,-1,119832630,BENIGN,-1
2,3,172.31.66.12-13.65.245.138-123-123-17,172.31.66.12,123,13.65.245.138,123,17,2018-02-21 12:30:08.953183,64056333,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.997361712853591,0.0624450356844498,21352111.0,36909842.49462627,63971926,42154,64014179,64014179.0,0.0,64014179,64014179,64014080,64014080.0,0.0,64014080,64014080,0,0,0,0,0,0,16,16,0.0312225178422249,0.0312225178422249,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,1,8,42253.0,0.0,42253,42253,63971926.0,0.0,63971926,63971926,-1,-1,0,BENIGN,-1
3,4,172.31.66.12-52.84.140.38-49686-443-6,172.31.66.12,49686,52.84.140.38,443,6,2018-02-21 12:29:26.809281,117266987,51,84,1108,107964,250,0,21.72549019607842,55.6021864431148,1460,0,1285.285714285715,457.2928610390885,930.11684524648,1.151219140643564,875126.7686567164,7105881.861384625,58789374,1,117266987,2345339.74,11556011.86547196,58791828,20,117189400,1411920.481927711,9015025.729765724,58809644,1,10,7,0,0,0,0,1032,1692,0.4349050086875686,0.7163141319559955,0,1460,807.9407407407409,713.2865782634567,508777.7427307904,0,2,0,17,134,0,1,1,1.6470588235294117,807.9407407407407,21.725490196078432,1285.2857142857142,602,4,338392,52049,36,2304553,0,8,0,799,8192,131,10,20,208263.5,185204.70102159932,339223,77304,58386233.0,570127.469748652,58789374,57983092,-1,-1,117266987,BENIGN,-1
4,5,172.31.66.12-104.28.21.184-49695-443-6,172.31.66.12,49695,104.28.21.184,443,6,2018-02-21 12:29:28.852094,117239729,14,13,593,4957,193,0,42.35714285714285,66.67095682166622,1460,0,381.3076923076923,618.8738946149671,47.33890164485113,0.2302973593533298,4509220.346153846,15871590.62477839,58858181,2,117239729,9018440.692307692,21926076.34623654,58858181,55,117161920,9763493.333333336,22760183.86438136,58916095,2,6,6,0,0,0,0,292,272,0.1194134455906154,0.1108839137627143,0,1460,205.5555555555556,456.9241086062772,208779.641025641,0,2,0,12,26,0,1,1,0.9285714285714286,205.55555555555557,42.35714285714285,381.3076923076923,0,0,0,4500,4,57692307,0,21,0,183,8192,31,6,20,160261.0,116432.20259017692,242591,77931,58420647.5,618765.8096925686,58858181,57983114,-1,-1,117239729,BENIGN,-1
5,6,172.31.66.12-94.31.29.54-49696-443-6,172.31.66.12,49696,94.31.29.54,443,6,2018-02-21 12:29:28.852545,117223661,13,14,625,6326,192,0,48.07692307692307,70.53186223079318,1460,0,451.8571428571429,664.8188714741271,59.29690252550635,0.2303289265125408,4508602.346153845,15878675.80638558,58904636,4,117223661,9768638.416666666,22749222.765132,58956310,33,117161503,9012423.307692308,21958906.99194638,58916397,15,6,6,0,0,0,0,272,292,0.1108991127652974,0.1194298137472433,0,1460,257.4444444444444,515.3225527117296,265557.3333333334,0,2,0,12,26,0,1,1,1.0769230769230769,257.44444444444446,48.07692307692308,451.8571428571428,0,0,0,5869,5,73362500,0,23,0,234,8192,31,6,20,136806.0,83325.46309502276,195726,77886,58443909.5,651565.6648446878,58904636,57983183,-1,-1,117223661,BENIGN,-1
6,7,172.31.66.12-199.96.57.6-49700-443-6,172.31.66.12,49700,199.96.57.6,443,6,2018-02-21 12:29:28.855224,117220977,13,12,947,5168,317,0,72.84615384615384,101.32196714257488,1460,0,430.6666666666666,588.5645609652712,52.16643092814352,0.2132724077193112,4884207.375,16444421.297063105,58566656,5,117220977,9768414.75,22657781.51352999,58566656,168,117158839,10650803.545454543,23568428.89051659,58578169,14,7,7,0,0,0,0,284,252,0.1109016520140418,0.1023707557052693,0,1460,244.6,444.063903059008,197192.75,0,2,0,14,24,0,1,1,0.9230769230769232,244.6,72.84615384615384,430.6666666666667,0,0,0,0,0,0,0,37,0,206,8192,64,7,20,304454.5,320300.279994414,530941,77968,58274866.5,412652.6682580642,58566656,57983077,-1,-1,117220977,BENIGN,-1
7,8,172.31.66.12-31.13.65.36-49701-443-6,172.31.66.12,49701,31.13.65.36,443,6,2018-02-21 12:29:29.206059,116902564,21,28,1031,17153,405,0,49.095238095238095,100.88057531651212,1410,0,612.6071428571428,636.8723541673367,155.54834195082324,0.4191524832594775,2435470.083333333,11758766.002852196,58508292,0,116902564,5845128.2,17917991.416095816,58508292,14,116879939,4328886.62962963,15544787.117001869,58530923,0,7,13,0,0,0,0,468,572,0.179636778539776,0.2395157047197014,0,1410,371.1020408163265,558.3729803671392,311780.3852040817,0,2,0,20,48,0,1,1,1.3333333333333333,371.1020408163265,49.095238095238095,612.6071428571429,0,0,0,13449,14,90796,0,21,0,350,8192,123,7,20,166624.5,101701.04701771756,238538,94711,58237320.5,383211.5703165811,58508292,57966349,-1,-1,116902564,BENIGN,-1
8,9,172.31.66.12-172.217.12.232-49704-443-6,172.31.66.12,49704,172.217.12.232,443,6,2018-02-21 12:29:29.472964,116603226,16,18,1234,3843,587,0,77.12499999999999,150.01505480006554,1430,0,213.50000000000003,452.0168203533504,43.54081935949182,0.2915871298449324,3533431.0909090904,14080525.270714885,58260605,0,116603226,7773548.399999999,20451893.77698474,58311828,47,116540929,6855348.764705883,19312832.615457084,58271929,0,8,10,0,0,0,0,332,372,0.1372174728682035,0.1543696569767289,0,1430,149.32352941176467,346.7831145262109,120258.52852049912,0,2,0,18,33,0,1,1,1.125,149.3235294117647,77.125,213.5,0,0,0,479,4,5987499,0,36,0,113,8192,251,8,20,148598.0,100093.79330408057,219375,77821,58121920.5,196129.5007909315,58260605,57983236,-1,-1,116603226,BENIGN,-1
9,10,172.31.66.12-199.16.157.105-49702-443-6,172.31.66.12,49702,199.16.157.105,443,6,2018-02-21 12:29:29.427939,117679514,19,23,2760,5034,1568,0,145.26315789473685,359.68038931270684,1460,0,218.86956521739128,425.31905717385496,66.23072899502287,0.3569015419285297,2870232.048780488,12681249.088776872,58374416,0,117679514,6537750.777777777,18788276.974287063,58374416,47,117600381,5345471.863636363,17138104.39701389,58522970,0,9,14,0,0,0,0,392,472,0.1614554594438587,0.195446082484671,0,1568,185.57142857142856,394.0022992911208,155237.8118466899,0,2,0,23,41,0,1,1,1.2105263157894737,185.57142857142856,145.26315789473685,218.8695652173913,0,0,0,576,9,40637,0,65,0,119,8192,143,9,20,622017.5,770328.4913856556,1166722,77313,58178716.0,276761.5941564147,58374416,57983016,-1,-1,117679514,BENIGN,-1
